,Latitude,Longitude
243,28.51279816430713,77.2255188958734
244,28.633056524730595,77.12925422903892
245,28.596036130045942,77.23528533934389
246,28.64457459610978,77.18585053588984
247,28.65653256702325,77.20627847384371
248,28.577483622795228,77.10979425315851
249,28.565101851775026,77.20549014394089
250,28.624651841751273,77.14890736172657
251,28.606777037311854,77.23223430034302
252,28.605377456873388,77.14247197430599
253,28.645298187941812,77.24809490491359
254,28.61837726428945,77.15258477326381
255,28.740876494238474,77.18164313636134
256,28.54652829165129,77.16880916739449
257,28.644964268229785,77.303460064487
258,28.590832059600743,77.14050668747501
259,28.64317354664937,77.23677750104912
260,28.68098794240966,77.12032358395022
261,28.633223913086766,77.12241581433037
262,28.57499093052549,77.11754327970918
263,28.513279645026678,77.23257505206345
264,28.621715777242713,77.19919412597537
265,28.64208852914691,77.27894829219862
266,28.65187019341511,77.08235847544319
267,28.689139696846972,77.15210084271551
268,28.679105644720263,77.24467877113416
269,28.636593006438545,77.1545261179383
270,28.503392837964988,77.26166989604235
271,28.528311892525792,77.19192068443365
272,28.68691630900111,77.24266378451864
273,28.539801075460236,77.15554276195635
274,28.658358674591362,77.1787396201402
275,28.63748781403442,77.12027732798192
276,28.671128218316,77.10283406776547
277,28.632118668692293,77.15982334891429
278,28.53935681898665,77.18723359299379
279,28.597339123969814,77.16958686801759
280,28.684882647541063,77.16178242718708
281,28.63820434425316,77.18524783432811
282,28.69547685046986,77.15030692386088
283,28.49302889504514,77.21925785228959
284,28.5782909556205,77.27563753994407
285,28.65645687637787,77.18627695024301
286,28.518825389297373,77.19590502411991
287,28.670180919027203,77.28876388330028
288,28.516012001364626,77.18037130115209
289,28.516381711192537,77.18699392887902
290,28.612551780336688,77.18197600451802
291,28.63674956680863,77.13988632352073
292,28.655251287650756,77.21062970875501
293,28.587835678305158,77.29605894881026
294,28.62868291876512,77.0954477653505
295,28.65179150062299,77.18467667558392
296,28.704739083880792,77.22559766760142
297,28.67709407483746,77.28648226907686
298,28.654522093380365,77.22339783971833
299,28.62061802188931,77.06334033941076
300,28.631603750355033,77.29215098736606
301,28.6360802651908,77.15990458948869
302,28.561193486210474,77.26917816309266
303,28.57839575144014,77.23417815689774
304,28.555472773870083,77.17756363323285
305,28.64300057306982,77.1605995365328
306,28.495261472110922,77.22637409546542
307,28.575383269578033,77.27214293289065
308,28.53129883352538,77.17383197627468
309,28.556936606110384,77.15252978749456
310,28.567323888958896,77.13241561453087
311,28.706037689851346,77.2771886552103
312,28.61920445934518,77.210124428916
313,28.672881612041145,77.27404486393289
314,28.67416155661416,77.2062670711362
315,28.574723872157705,77.15416310127077
316,28.50108517113048,77.24363033218403
317,28.556959612151612,77.19470999994631
318,28.609185142952366,77.14007976725372
319,28.615384045233426,77.24014820992932
320,28.519676442878307,77.20202398064308
321,28.604560519550972,77.07638293438481
322,28.625723291064844,77.08728129374116
323,28.565528706479743,77.21359067575531
324,28.629129876138748,77.2043793235931
325,28.661364305437363,77.21355633318004
326,28.675267773169267,77.21677123480322
327,28.563954092096814,77.23708715112492
328,28.53121262120953,77.27495616593848
329,28.629085223127365,77.27600438572695
330,28.652165710682755,77.10396111644924
331,28.664849598562345,77.12868878485634
332,28.674675271752708,77.29181781683054
333,28.591096402499,77.13411334773434
334,28.519456376580997,77.18515882568354
335,28.724556899858964,77.21701258522043
336,28.606403598669,77.3316184746904
337,28.57811614358491,77.1015905485567
338,28.619807286435663,77.31385032307945
339,28.61864927016479,77.18470843564371
340,28.630223040903942,77.26403346038127
341,28.51658817161103,77.22366958002918
342,28.723605790022493,77.2209678064359
343,28.62163435407747,77.143333225144
344,28.57586352236327,77.18451554228646
345,28.63045362460199,77.0771621252958
346,28.643934833551057,77.07300520245981
347,28.61736732299848,77.3371193959127
348,28.613507192910202,77.20420220091857
349,28.606695273540893,77.15926430693285
350,28.616066028315583,77.16506291072119
351,28.669854101067415,77.25270494663029
352,28.550688307619634,77.14297318470342
353,28.72864020449629,77.2212515272857
354,28.678150360270674,77.20269910689993
355,28.664188939322553,77.19311577260176
356,28.59616261333223,77.1022204892452
357,28.647112157938928,77.10106565939553
358,28.588443081352988,77.18876000122698
359,28.65963513230964,77.29114876670495
360,28.57644904176768,77.21329954636015
361,28.53258509157555,77.21772294814942
362,28.512921918805414,77.22128663388908
363,28.60681681923161,77.23445316485014
364,28.567770404107147,77.11167370903624
365,28.555421612090697,77.13860473204268
366,28.522196914703457,77.17399029358197
367,28.666652109130773,77.18816465210068
368,28.6932431654873,77.16443054501642
369,28.615260272829644,77.25177281026116
370,28.686061409060752,77.11753339874573
371,28.604185386014358,77.26212623161577
372,28.661889891388693,77.18786416951102
373,28.693051085493998,77.14499633491563
374,28.58385076239472,77.23534390808098
375,28.56297539440057,77.24915814714865
376,28.580191724660676,77.29739794842492
377,28.56103980602442,77.2724377812896
378,28.647886699208055,77.07986346198292
379,28.65678472362234,77.27324923261122
380,28.584794787051294,77.25852281441016
381,28.62747787298876,77.31317531127812
382,28.61975689471279,77.32150863590593
383,28.587097853398653,77.26404701979034
384,28.49491581720744,77.21444856615815
385,28.63213558599585,77.15923009780883
386,28.722007717264425,77.20231052647347
387,28.57183055461015,77.15488107616916
388,28.62748107998495,77.19569684761215
389,28.530066511887863,77.24454541851152
390,28.494757322040268,77.21330509253069
391,28.67125794926497,77.14034142721269
392,28.62939273588545,77.27756497154472
393,28.480205521403995,77.27587380046012
394,28.679592617100827,77.22331419976821
395,28.533532133306167,77.21889911195125
396,28.59101705579966,77.09067186648049
397,28.638570905413413,77.22442239987582
398,28.574353103888853,77.20659766246493
399,28.597218471109294,77.33608910393346
400,28.672784216075385,77.14255011694055
401,28.551197249105236,77.15965775947117
402,28.746294465076396,77.18657419064868
403,28.604182948326713,77.12511938178443
404,28.62554494972018,77.33638174940535
405,28.574821157938995,77.2467392535572
406,28.5425522373493,77.20739971425859
407,28.5674618416091,77.29112275152926
408,28.574138432267628,77.10885392922323
409,28.54333519167744,77.15859277409751
410,28.54632680381663,77.15352685442745
411,28.61409160781732,77.1680707047624
412,28.562449383434263,77.21815932933146
413,28.595919751707797,77.12613595441807
414,28.659249615134467,77.16675781557939
415,28.63590091406689,77.20540133807754
416,28.54616652056467,77.22111538190104
417,28.7088485340185,77.23259452113305
418,28.605112002850166,77.10819731357121
419,28.629458102723298,77.09328449846075
420,28.62351940719199,77.12329997390997
421,28.527795729736262,77.21214163872416
422,28.591325810011114,77.20330687897757
423,28.68089355695635,77.16639107256324
424,28.622922341479374,77.11026451908998
425,28.632310376442568,77.17880693750378
426,28.594100607909976,77.1235298008711
427,28.565623817270378,77.15037394251361
428,28.649779214131172,77.18775115362624
429,28.565560370171035,77.13995683043969
430,28.59567171600756,77.28724951640962
431,28.60092667934253,77.15417379922708
432,28.690841202370557,77.13155214987412
433,28.671084373015674,77.1338319167872
434,28.672341801251978,77.20643425124398
435,28.513225829598028,77.25728011973294
436,28.668910762809272,77.14680381075732
437,28.63567371484233,77.26932920118772
438,28.617585258256348,77.25891875491354
439,28.686906809057284,77.16142932129037
440,28.634491709397118,77.2781423802623
441,28.697752521699417,77.13251067230523
442,28.700678574841874,77.22750743894497
443,28.57174142206026,77.2665371039898
444,28.57255836130245,77.14068463873178
445,28.633883069709274,77.19611023184727
446,28.612646636718928,77.28149305883927
447,28.687373352073216,77.15353974476454
448,28.67832216854329,77.19546241271166
449,28.592334478012376,77.28979164596039
450,28.630172328618972,77.20218643496155
451,28.674233597606033,77.29418952410025
452,28.579905407474204,77.1323514840039
453,28.606934733543245,77.0930315575753
454,28.50209151070587,77.24969975656464
455,28.64043382405274,77.1633151492257
456,28.62431614136657,77.24088252518693
457,28.60064185630501,77.33046187987168
458,28.58000418784338,77.1658183324155
459,28.619370586098142,77.19956582798211
460,28.68509302857408,77.16286980612622
461,28.610051592279707,77.11141956410098
462,28.665151695268918,77.20439547407263
463,28.578910081121528,77.2068646192879
464,28.63922798869737,77.16222784239788
465,28.63688624298437,77.256546461798
466,28.51053110080045,77.26697710231035
467,28.627410630064027,77.21863631720157
468,28.64934481651556,77.10962835219244
469,28.61563873054196,77.17097519460219
470,28.585046452626095,77.29156216252545
471,28.715754064526855,77.22391357289634
472,28.703420334434337,77.25776192793982
473,28.646930062201406,77.24988271274796
474,28.59610175872834,77.3091952982851
475,28.594511858953943,77.33495322539234
476,28.6082564987594,77.1370783670712
477,28.503749374690642,77.23350290324852
478,28.525032194386835,77.20080198330834
479,28.594948054238746,77.12773439242862
480,28.63804149767872,77.18435759149607
481,28.63445028684557,77.07068942373492
482,28.67582502463352,77.18006284190255
483,28.624144768695896,77.23749424751038
484,28.637302408037066,77.11627091039625
485,28.572371547315345,77.10681056211845
486,28.578483085714673,77.13705054541066
487,28.596940982142637,77.22407079606846
488,28.657570067797607,77.18092539068961
489,28.50098369228987,77.2802981469277
490,28.592831998284662,77.16640334369161
491,28.622039631311743,77.12478416746004
492,28.611884144394008,77.30561372917684
493,28.582039766867055,77.27078659034241
494,28.55522174507587,77.19492228893323
495,28.58408535816251,77.20730125446734
496,28.587823294143096,77.13181746793632
497,28.65748599412014,77.13583348640317
498,28.522948944097354,77.27492733120194
499,28.668712551031145,77.09657774223217
500,28.682755155637203,77.18884751397442
501,28.67670209652095,77.22768439210925
502,28.609474222303586,77.25046562905156
503,28.609318427060064,77.18700931537681
504,28.702654165280347,77.13550654195247
505,28.59794885105917,77.26437918146678
506,28.63496481815221,77.22139591556788
507,28.6633978239826,77.26561341530703
508,28.63456929805156,77.13073958743884
509,28.642826666455882,77.07525084929219
510,28.607015669423443,77.32702913136052
511,28.72763824984999,77.17104918598689
512,28.60923776182633,77.25531906890599
513,28.70605541544929,77.29206882236637
514,28.705317147708033,77.27830399721468
515,28.5952782999747,77.2244596527393
516,28.6039670922232,77.23961111505261
517,28.586905344163462,77.23242813684406
518,28.712443542822896,77.16026381815863
519,28.62242594535169,77.1982099009549
520,28.679630132325627,77.19360969819192
521,28.74161305921983,77.18310967136411
522,28.734426568797595,77.19031028904878
523,28.552297134297497,77.22129645677634
524,28.71144692017585,77.19765550453086
525,28.686439132582834,77.2441934902219
526,28.540030584197353,77.20720060235207
527,28.685297178787685,77.22877412433178
528,28.64184272875958,77.13188011598503
529,28.675018269444752,77.17213519620287
530,28.64849635756971,77.29075945547471
531,28.683442940473515,77.14621076995805
532,28.67883711187815,77.205965401286
533,28.61723739794444,77.2236689399307
534,28.685757113765053,77.18974835986361
535,28.579181254869244,77.29446548214102
536,28.536914386877307,77.1868000480965
537,28.70320876780494,77.2055112215262
538,28.56886162077412,77.2494197789753
539,28.664379925171225,77.16430943720482
540,28.596819624295946,77.2187988579118
541,28.59561139166411,77.20461268930788
542,28.602754320326277,77.24890340251267
543,28.567610671708206,77.18433407004795
544,28.52606846887295,77.22176709174643
545,28.62546624515036,77.28604715207801
546,28.649174796227165,77.25390856756086
547,28.62766599417606,77.23413649420988
548,28.60809592698066,77.14757564799119
549,28.646795847289763,77.13298343123566
550,28.535682404050863,77.28229452915592
551,28.64117219291609,77.10254649994187
552,28.62231176669892,77.10687726498904
553,28.63665300756426,77.30230346775409
554,28.61764353825853,77.11242521955347
555,28.65412885556347,77.14821740761519
556,28.63612455024925,77.29339694073965
557,28.596701879671677,77.16838980034392
558,28.612156528028947,77.16106268146483
559,28.575259354217017,77.18555302531723
560,28.60612063273785,77.10336045208132
561,28.659840254653073,77.11609275812684
562,28.64283125181975,77.17877380574434
563,28.586304068118935,77.11330351395483
564,28.70060567074145,77.21691791770544
565,28.559627323087017,77.22908122702827
566,28.551251438542135,77.27348772324206
567,28.599209029105914,77.23077866162969
568,28.67069049770725,77.18624028312168
569,28.628867211802525,77.3026369308306
570,28.70112076929621,77.16927756740193
571,28.733776074338028,77.17680011989225
572,28.597185805032264,77.3323513183323
573,28.521004931004864,77.27260015312724
574,28.691074866585733,77.2678455560877
575,28.73941579336575,77.19144180385538
576,28.541910144833633,77.24384384829402
